,xg,yg,zg,Bx,By,Bz
1139,0.8,-0.19999999999999996,0.20000000000000018,-0.11080813736566715,0.3912159819309338,0.02916786241932944
1140,0.8,-0.19999999999999996,0.40000000000000013,-0.09621347563899327,0.3490574393153317,0.05134162974560922
1141,0.8,-0.19999999999999996,0.6000000000000001,-0.07625260714149937,0.2899014381302457,0.062182307453604764
1142,0.8,-0.19999999999999996,0.8,-0.05557906482966816,0.22589664264072173,0.06166668318362215
1143,0.8,-0.19999999999999996,1.0,-0.03777419636491702,0.1670859608235097,0.05341017035895934
1144,0.8,0.0,-1.0,0.0,0.16868487835989388,0.0
1145,0.8,0.0,-0.8,0.0,0.22625468097292664,0.0
1146,0.8,0.0,-0.6,0.0,0.28839053908667056,0.0
1147,0.8,0.0,-0.3999999999999999,0.0,0.3454777929912676,0.0
1148,0.8,0.0,-0.19999999999999996,0.0,0.38601432517776035,0.0
1149,0.8,0.0,0.0,0.0,0.40070650368037425,0.0
1150,0.8,0.0,0.20000000000000018,0.0,0.38601432517776035,-0.0
1151,0.8,0.0,0.40000000000000013,0.0,0.3454777929912676,-0.0
1152,0.8,0.0,0.6000000000000001,0.0,0.2883905390866705,-0.0
1153,0.8,0.0,0.8,0.0,0.22625468097292664,-0.0
1154,0.8,0.0,1.0,0.0,0.16868487835989388,-0.0
1155,0.8,0.20000000000000018,-1.0,0.037774196364917065,0.1670859608235097,0.0534101703589594
1156,0.8,0.20000000000000018,-0.8,0.05557906482966822,0.22589664264072173,0.061666683183622215
1157,0.8,0.20000000000000018,-0.6,0.07625260714149946,0.28990143813024577,0.06218230745360483
1158,0.8,0.20000000000000018,-0.3999999999999999,0.0962134756389934,0.3490574393153318,0.051341629745609255
1159,0.8,0.20000000000000018,-0.19999999999999996,0.11080813736566726,0.3912159819309339,0.029167862419329425
1160,0.8,0.20000000000000018,0.0,0.11616758951053258,0.40652139953144295,0.0
1161,0.8,0.20000000000000018,0.20000000000000018,0.11080813736566726,0.3912159819309339,-0.02916786241932947
1162,0.8,0.20000000000000018,0.40000000000000013,0.09621347563899338,0.3490574393153317,-0.05134162974560927
1163,0.8,0.20000000000000018,0.6000000000000001,0.07625260714149945,0.2899014381302457,-0.06218230745360483
1164,0.8,0.20000000000000018,0.8,0.05557906482966822,0.22589664264072173,-0.061666683183622215
1165,0.8,0.20000000000000018,1.0,0.037774196364917065,0.1670859608235097,-0.0534101703589594
1166,0.8,0.40000000000000013,-1.0,0.07474893396164199,0.16228920821435722,0.10856771113047532
1167,0.8,0.40000000000000013,-0.8,0.11097911049323392,0.22482252764410704,0.12652761882856414
1168,0.8,0.40000000000000013,-0.6,0.15326066380478642,0.29443413526097134,0.12849865354672663
1169,0.8,0.40000000000000013,-0.3999999999999999,0.19421677444001878,0.3597963782875242,0.10659727668051776
1170,0.8,0.40000000000000013,-0.19999999999999996,0.22421710310792117,0.40682095219045433,0.060713162252233804
1171,0.8,0.40000000000000013,0.0,0.23524262694659936,0.423966087084649,0.0
1172,0.8,0.40000000000000013,0.20000000000000018,0.22421710310792115,0.40682095219045433,-0.060713162252233895
1173,0.8,0.40000000000000013,0.40000000000000013,0.19421677444001872,0.3597963782875242,-0.1065972766805178
1174,0.8,0.40000000000000013,0.6000000000000001,0.1532606638047864,0.2944341352609713,-0.12849865354672663
1175,0.8,0.40000000000000013,0.8,0.11097911049323392,0.22482252764410704,-0.12652761882856414
1176,0.8,0.40000000000000013,1.0,0.07474893396164199,0.16228920821435722,-0.10856771113047532
1177,0.8,0.6000000000000001,-1.0,0.11012475402198277,0.15429462053243645,0.16721999272710447
1178,0.8,0.6000000000000001,-0.8,0.16602111782459472,0.2230323359830825,0.19777705939614562
1179,0.8,0.6000000000000001,-0.6,0.2317796195116486,0.3019886304788473,0.20308307691888247
1180,0.8,0.6000000000000001,-0.3999999999999999,0.2957997195651083,0.377694609907845,0.16968095799402488
1181,0.8,0.6000000000000001,-0.19999999999999996,0.3428277256033485,0.4328292359563218,0.09701333691228813
1182,0.8,0.6000000000000001,0.0,0.36013256023373486,0.45304056633999257,0.0
1183,0.8,0.6000000000000001,0.20000000000000018,0.3428277256033485,0.4328292359563217,-0.09701333691228826
1184,0.8,0.6000000000000001,0.40000000000000013,0.29579971956510825,0.37769460990784487,-0.1696809579940249
1185,0.8,0.6000000000000001,0.6000000000000001,0.23177961951164855,0.30198863047884716,-0.20308307691888247
1186,0.8,0.6000000000000001,0.8,0.16602111782459472,0.2230323359830825,-0.19777705939614562
1187,0.8,0.6000000000000001,1.0,0.11012475402198277,0.15429462053243645,-0.16721999272710447
1188,0.8,0.8,-1.0,0.14310219777774733,0.14310219777774733,0.2311143855614034
1189,0.8,0.8,-0.8,0.22052606765764815,0.22052606765764815,0.2786092573476864
1190,0.8,0.8,-0.6,0.3125649237838735,0.3125649237838735,0.29006961620958943
1191,0.8,0.8,-0.3999999999999999,0.402752134176294,0.402752134176294,0.2445066908754299
1192,0.8,0.8,-0.19999999999999996,0.46924083322853616,0.46924083322853616,0.1404458238130674
1193,0.8,0.8,0.0,0.49374483729747337,0.49374483729747337,0.0
1194,0.8,0.8,0.20000000000000018,0.46924083322853605,0.46924083322853605,-0.1404458238130676
1195,0.8,0.8,0.40000000000000013,0.4027521341762939,0.4027521341762939,-0.24450669087542995
1196,0.8,0.8,0.6000000000000001,0.31256492378387346,0.31256492378387346,-0.2900696162095894
1197,0.8,0.8,0.8,0.22052606765764815,0.22052606765764815,-0.2786092573476864
1198,0.8,0.8,1.0,0.14310219777774733,0.14310219777774733,-0.2311143855614034
1199,0.8,1.0,-1.0,0.17288180646074355,0.1287119399502899,0.3019982600459287
1200,0.8,1.0,-0.8,0.27431494082629176,0.21730372266780398,0.3722184651445062
1201,0.8,1.0,-0.6,0.39637202614324885,0.3261630151760502,0.3935923100583644
1202,0.8,1.0,-0.3999999999999999,0.516863841435608,0.4349689510928714,0.33498849251403207
1203,0.8,1.0,-0.19999999999999996,0.6060572543600707,0.5160557440070974,0.1933880603681465
1204,0.8,1.0,0.0,0.6389869060633493,0.5460788999570916,0.0
1205,0.8,1.0,0.20000000000000018,0.6060572543600706,0.5160557440070974,-0.1933880603681468
1206,0.8,1.0,0.40000000000000013,0.5168638414356079,0.43496895109287126,-0.33498849251403223
1207,0.8,1.0,0.6000000000000001,0.39637202614324873,0.3261630151760502,-0.39359231005836437
1208,0.8,1.0,0.8,0.27431494082629176,0.21730372266780398,-0.3722184651445062
1209,0.8,1.0,1.0,0.17288180646074355,0.1287119399502899,-0.3019982600459287
1210,1.0,-1.0,-1.0,-0.15489398417642175,0.15489398417642175,-0.39387942267512893
1211,1.0,-1.0,-0.8,-0.2702870095889866,0.2702870095889866,-0.49521919825550553
1212,1.0,-1.0,-0.6,-0.4133696403834697,0.4133696403834697,-0.5307469998184275
1213,1.0,-1.0,-0.3999999999999999,-0.5571348625813297,0.5571348625813297,-0.45542952679222104
1214,1.0,-1.0,-0.19999999999999996,-0.6645758928332723,0.6645758928332723,-0.2640235512124485
1215,1.0,-1.0,0.0,-0.7044044843878722,0.7044044843878722,-0.0
1216,1.0,-1.0,0.20000000000000018,-0.6645758928332723,0.6645758928332723,0.2640235512124489
1217,1.0,-1.0,0.40000000000000013,-0.5571348625813296,0.5571348625813296,0.45542952679222115
1218,1.0,-1.0,0.6000000000000001,-0.41336964038346957,0.41336964038346957,0.5307469998184275
1219,1.0,-1.0,0.8,-0.2702870095889866,0.2702870095889866,0.49521919825550553
1220,1.0,-1.0,1.0,-0.15489398417642175,0.15489398417642175,0.39387942267512893
1221,1.0,-0.8,-1.0,-0.1287119399502899,0.17288180646074355,-0.3019982600459287
1222,1.0,-0.8,-0.8,-0.21730372266780398,0.27431494082629176,-0.3722184651445062
1223,1.0,-0.8,-0.6,-0.3261630151760502,0.39637202614324885,-0.3935923100583644
1224,1.0,-0.8,-0.3999999999999999,-0.4349689510928714,0.516863841435608,-0.33498849251403207
1225,1.0,-0.8,-0.19999999999999996,-0.5160557440070974,0.6060572543600707,-0.1933880603681465
1226,1.0,-0.8,0.0,-0.5460788999570916,0.6389869060633493,-0.0
1227,1.0,-0.8,0.20000000000000018,-0.5160557440070974,0.6060572543600706,0.1933880603681468
1228,1.0,-0.8,0.40000000000000013,-0.43496895109287126,0.5168638414356079,0.33498849251403223
1229,1.0,-0.8,0.6000000000000001,-0.3261630151760502,0.39637202614324873,0.39359231005836437
1230,1.0,-0.8,0.8,-0.21730372266780398,0.27431494082629176,0.3722184651445062
1231,1.0,-0.8,1.0,-0.1287119399502899,0.17288180646074355,0.3019982600459287
1232,1.0,-0.6,-1.0,-0.09933206065138969,0.18687233490410493,-0.21885394947951137
1233,1.0,-0.6,-0.8,-0.16360435908221158,0.2774477762330847,-0.2651889943401056
1234,1.0,-0.6,-0.6,-0.24197818805578106,0.38315165951196595,-0.27710781349588626
1235,1.0,-0.6,-0.3999999999999999,-0.3199623322525413,0.48554193610004676,-0.2341175441823396
1236,1.0,-0.6,-0.19999999999999996,-0.3779389086872695,0.5605427577698027,-0.13463975659171937
1237,1.0,-0.6,0.0,-0.3993831072284485,0.5881065673664982,-0.0
1238,1.0,-0.6,0.20000000000000018,-0.3779389086872694,0.5605427577698027,0.13463975659171956
1239,1.0,-0.6,0.40000000000000013,-0.31996233225254117,0.48554193610004664,0.23411754418233963
1240,1.0,-0.6,0.6000000000000001,-0.24197818805578097,0.3831516595119659,0.27710781349588626
1241,1.0,-0.6,0.8,-0.16360435908221158,0.2774477762330847,0.2651889943401056
1242,1.0,-0.6,1.0,-0.09933206065138969,0.18687233490410493,0.21885394947951137
1243,1.0,-0.3999999999999999,-1.0,-0.06755380504791325,0.19686556950650594,-0.14226227796018132
1244,1.0,-0.3999999999999999,-0.8,-0.10936793799831179,0.27968551580936535,-0.17013797026565422
1245,1.0,-0.3999999999999999,-0.6,-0.16005970950087467,0.37370854048962104,-0.176125961831597
1246,1.0,-0.3999999999999999,-0.3999999999999999,-0.21032518289830734,0.4631691465746458,-0.14792416031051947
1247,1.0,-0.3999999999999999,-0.19999999999999996,-0.2476245584972017,0.5280324030624683,-0.08480684311619835
1248,1.0,-0.3999999999999999,0.0,-0.26140965827640833,0.5517634682973188,-0.0
1249,1.0,-0.3999999999999999,0.20000000000000018,-0.2476245584972017,0.5280324030624683,0.08480684311619849
1250,1.0,-0.3999999999999999,0.40000000000000013,-0.21032518289830732,0.4631691465746457,0.14792416031051953
1251,1.0,-0.3999999999999999,0.6000000000000001,-0.16005970950087467,0.373708540489621,0.176125961831597
1252,1.0,-0.3999999999999999,0.8,-0.10936793799831179,0.27968551580936535,0.17013797026565422
1253,1.0,-0.3999999999999999,1.0,-0.06755380504791325,0.19686556950650594,0.14226227796018132
1254,1.0,-0.19999999999999996,-1.0,-0.03417663190805266,0.20286151026794652,-0.07003903247224279
1255,1.0,-0.19999999999999996,-0.8,-0.05477347858220712,0.28102815955513377,-0.08307257734450224
1256,1.0,-0.19999999999999996,-0.6,-0.07965212998954355,0.36804266907621414,-0.08547920676610037
1257,1.0,-0.19999999999999996,-0.3999999999999999,-0.10426767986813763,0.44974547285940525,-0.07151581941194768
1258,1.0,-0.19999999999999996,-0.19999999999999996,-0.12251186506030748,0.5085261902380679,-0.04091752317461482
1259,1.0,-0.19999999999999996,0.0,-0.129251105175437,0.5299576088558112,-0.0
1260,1.0,-0.19999999999999996,0.20000000000000018,-0.12251186506030746,0.5085261902380678,0.04091752317461488
1261,1.0,-0.19999999999999996,0.40000000000000013,-0.1042676798681376,0.44974547285940514,0.0715158194119477
1262,1.0,-0.19999999999999996,0.6000000000000001,-0.07965212998954352,0.368042669076214,0.08547920676610037
1263,1.0,-0.19999999999999996,0.8,-0.05477347858220712,0.28102815955513377,0.08307257734450224
1264,1.0,-0.19999999999999996,1.0,-0.03417663190805266,0.20286151026794652,0.07003903247224279
1265,1.0,0.0,-1.0,0.0,0.20486015718842673,0.0
1266,1.0,0.0,-0.8,0.0,0.2814757074703899,0.0
1267,1.0,0.0,-0.6,0.0,0.3661540452717451,0.0
1268,1.0,0.0,-0.3999999999999999,0.0,0.445270914954325,0.0
1269,1.0,0.0,-0.19999999999999996,0.0,0.502024119296601,0.0
1270,1.0,0.0,0.0,0.0,0.5226889890419754,0.0
1271,1.0,0.0,0.20000000000000018,0.0,0.502024119296601,-0.0
1272,1.0,0.0,0.40000000000000013,0.0,0.44527091495432497,-0.0
1273,1.0,0.0,0.6000000000000001,0.0,0.36615404527174505,-0.0
1274,1.0,0.0,0.8,0.0,0.2814757074703899,-0.0
1275,1.0,0.0,1.0,0.0,0.20486015718842673,-0.0
1276,1.0,0.20000000000000018,-1.0,0.0341766319080527,0.20286151026794652,0.07003903247224286
1277,1.0,0.20000000000000018,-0.8,0.054773478582207186,0.28102815955513377,0.08307257734450234
1278,1.0,0.20000000000000018,-0.6,0.07965212998954363,0.36804266907621414,0.08547920676610046
1279,1.0,0.20000000000000018,-0.3999999999999999,0.10426767986813774,0.44974547285940525,0.07151581941194776
1280,1.0,0.20000000000000018,-0.19999999999999996,0.12251186506030762,0.5085261902380679,0.04091752317461486
1281,1.0,0.20000000000000018,0.0,0.12925110517543714,0.5299576088558112,0.0
1282,1.0,0.20000000000000018,0.20000000000000018,0.1225118650603076,0.5085261902380678,-0.040917523174614924
1283,1.0,0.20000000000000018,0.40000000000000013,0.10426767986813772,0.44974547285940514,-0.07151581941194779
1284,1.0,0.20000000000000018,0.6000000000000001,0.07965212998954362,0.368042669076214,-0.08547920676610046
1285,1.0,0.20000000000000018,0.8,0.054773478582207186,0.28102815955513377,-0.08307257734450234
1286,1.0,0.20000000000000018,1.0,0.0341766319080527,0.20286151026794652,-0.07003903247224286
1287,1.0,0.40000000000000013,-1.0,0.06755380504791328,0.1968655695065059,0.1422622779601814
1288,1.0,0.40000000000000013,-0.8,0.10936793799831185,0.27968551580936535,0.1701379702656543
1289,1.0,0.40000000000000013,-0.6,0.16005970950087478,0.37370854048962104,0.17612596183159712
1290,1.0,0.40000000000000013,-0.3999999999999999,0.21032518289830746,0.4631691465746458,0.14792416031051958
1291,1.0,0.40000000000000013,-0.19999999999999996,0.24762455849720183,0.5280324030624685,0.0848068431161984
1292,1.0,0.40000000000000013,0.0,0.2614096582764085,0.5517634682973188,0.0
1293,1.0,0.40000000000000013,0.20000000000000018,0.24762455849720183,0.5280324030624685,-0.08480684311619853
1294,1.0,0.40000000000000013,0.40000000000000013,0.21032518289830743,0.46316914657464575,-0.14792416031051964
1295,1.0,0.40000000000000013,0.6000000000000001,0.16005970950087475,0.373708540489621,-0.17612596183159712
1296,1.0,0.40000000000000013,0.8,0.10936793799831185,0.27968551580936535,-0.1701379702656543
1297,1.0,0.40000000000000013,1.0,0.06755380504791328,0.1968655695065059,-0.1422622779601814
1298,1.0,0.6000000000000001,-1.0,0.0993320606513897,0.18687233490410493,0.21885394947951142
1299,1.0,0.6000000000000001,-0.8,0.1636043590822116,0.2774477762330847,0.2651889943401057
1300,1.0,0.6000000000000001,-0.6,0.24197818805578108,0.38315165951196595,0.2771078134958863
1301,1.0,0.6000000000000001,-0.3999999999999999,0.31996233225254134,0.48554193610004676,0.23411754418233965
1302,1.0,0.6000000000000001,-0.19999999999999996,0.37793890868726954,0.5605427577698027,0.1346397565917194
1303,1.0,0.6000000000000001,0.0,0.39938310722844855,0.5881065673664982,0.0
1304,1.0,0.6000000000000001,0.20000000000000018,0.37793890868726954,0.5605427577698027,-0.1346397565917196
1305,1.0,0.6000000000000001,0.40000000000000013,0.3199623322525412,0.48554193610004664,-0.23411754418233974
1306,1.0,0.6000000000000001,0.6000000000000001,0.24197818805578103,0.3831516595119659,-0.2771078134958863
1307,1.0,0.6000000000000001,0.8,0.1636043590822116,0.2774477762330847,-0.2651889943401057
1308,1.0,0.6000000000000001,1.0,0.0993320606513897,0.18687233490410493,-0.21885394947951142
1309,1.0,0.8,-1.0,0.1287119399502899,0.17288180646074355,0.3019982600459287
1310,1.0,0.8,-0.8,0.21730372266780398,0.27431494082629176,0.3722184651445062
1311,1.0,0.8,-0.6,0.3261630151760502,0.39637202614324885,0.3935923100583644
1312,1.0,0.8,-0.3999999999999999,0.4349689510928714,0.516863841435608,0.33498849251403207
1313,1.0,0.8,-0.19999999999999996,0.5160557440070974,0.6060572543600707,0.1933880603681465
1314,1.0,0.8,0.0,0.5460788999570916,0.6389869060633493,0.0
1315,1.0,0.8,0.20000000000000018,0.5160557440070974,0.6060572543600706,-0.1933880603681468
1316,1.0,0.8,0.40000000000000013,0.43496895109287126,0.5168638414356079,-0.33498849251403223
1317,1.0,0.8,0.6000000000000001,0.3261630151760502,0.39637202614324873,-0.39359231005836437
1318,1.0,0.8,0.8,0.21730372266780398,0.27431494082629176,-0.3722184651445062
1319,1.0,0.8,1.0,0.1287119399502899,0.17288180646074355,-0.3019982600459287
1320,1.0,1.0,-1.0,0.15489398417642175,0.15489398417642175,0.39387942267512893
1321,1.0,1.0,-0.8,0.2702870095889866,0.2702870095889866,0.49521919825550553
1322,1.0,1.0,-0.6,0.4133696403834697,0.4133696403834697,0.5307469998184275
1323,1.0,1.0,-0.3999999999999999,0.5571348625813297,0.5571348625813297,0.45542952679222104
1324,1.0,1.0,-0.19999999999999996,0.6645758928332723,0.6645758928332723,0.2640235512124485
1325,1.0,1.0,0.0,0.7044044843878722,0.7044044843878722,0.0
1326,1.0,1.0,0.20000000000000018,0.6645758928332723,0.6645758928332723,-0.2640235512124489
1327,1.0,1.0,0.40000000000000013,0.5571348625813296,0.5571348625813296,-0.45542952679222115
1328,1.0,1.0,0.6000000000000001,0.41336964038346957,0.41336964038346957,-0.5307469998184275
1329,1.0,1.0,0.8,0.2702870095889866,0.2702870095889866,-0.49521919825550553
1330,1.0,1.0,1.0,0.15489398417642175,0.15489398417642175,-0.39387942267512893
