time,Anum,Bnum,Aact,Bact,Bcum,inventory,refilled
70.56451612903226,6.873305454415295e+16,4759446204828549.0,37007614784.17269,3856851755.87313,113836877681.4288,10038641032.597727,0.0
70.60483870967742,6.879254068844917e+16,4874832067401592.0,37039643628.63058,3950355526.5883636,113836877681.4288,10038641032.597727,0.0
70.64516129032258,6.885191535297384e+16,4990003956809288.0,37071612449.56021,4043685902.596952,113836877681.4288,10038641032.597727,0.0
70.68548387096774,6.89111787466452e+16,5104962267661063.0,37103521359.44844,4136843203.6735063,113836877681.4288,10038641032.597727,0.0
70.7258064516129,6.897033107798994e+16,5219707393844702.0,37135370470.57133,4229827749.0078506,113836877681.4288,10038641032.597727,0.0
70.76612903225806,6.902937255514398e+16,5334239728527925.0,37167159894.9945,4322639857.206298,113836877681.4288,10038641032.597727,0.0
70.80645161290323,6.908830338585319e+16,5448559664159428.0,37198889744.57359,4415279846.292497,113836877681.4288,10038641032.597727,0.0
70.84677419354838,6.914712377747405e+16,5562667592470283.0,37230560130.95458,4507748033.708562,113836877681.4288,10038641032.597727,0.0
70.88709677419355,6.9205833936974536e+16,5676563904475368.0,37262171165.574265,4600044736.3162365,113836877681.4288,10038641032.597727,0.0
70.9274193548387,6.926443407093469e+16,5790248990474371.0,37293722959.660545,4692170270.397703,113836877681.4288,10038641032.597727,0.0
70.96774193548387,6.932292438554746e+16,5903723240053410.0,37325215624.232925,4784124951.6569,113836877681.4288,10038641032.597727,0.0
71.00806451612904,6.9381305086619336e+16,6016987042086010.0,37356649270.10284,4875909095.220308,113836877681.4288,10038641032.597727,0.0
71.04838709677419,6.943957637957113e+16,6130040784734559.0,37388024007.87402,4967523015.638134,113836877681.4288,10038641032.597727,0.0
71.08870967741936,6.949773846943873e+16,6242884855451660.0,37419339947.943,5058967026.885405,113836877681.4288,10038641032.597727,0.0
71.12903225806451,6.955579156087369e+16,6355519640981176.0,37450597200.499344,5150241442.362815,113836877681.4288,10038641032.597727,0.0
71.16935483870968,6.9613735858144136e+16,6467945527359780.0,37481795875.52618,5241346574.8979845,113836877681.4288,10038641032.597727,0.0
71.20967741935483,6.96715715651353e+16,6580162899917968.0,37512936082.80045,5332282736.746274,113836877681.4288,10038641032.597727,0.0
71.25,6.972929888535041e+16,6692172143281608.0,37544017931.89347,5423050239.592046,113836877681.4288,10038641032.597727,0.0
71.29032258064517,6.978691802191122e+16,6803973641372946.0,37575041532.171104,5513649394.549479,113836877681.4288,10038641032.597727,0.0
71.33064516129032,6.984442917755889e+16,6915567777412011.0,37606006992.79434,5604080512.1637,113836877681.4288,10038641032.597727,0.0
71.37096774193549,6.990183255465465e+16,7026954933917968.0,37636914422.719574,5694343902.411892,113836877681.4288,10038641032.597727,0.0
71.41129032258064,6.995912835518042e+16,7138135492710144.0,37667763930.698975,5784439874.704115,113836877681.4288,10038641032.597727,0.0
71.45161290322581,7.001631678073968e+16,7249109834909583.0,37698555625.28096,5874368737.884572,113836877681.4288,10038641032.597727,0.0
71.49193548387096,7.007339803255802e+16,7359878340939985.0,37729289614.81047,5964130800.2323675,113836877681.4288,10038641032.597727,0.0
71.53225806451613,7.013037231148401e+16,7470441390529314.0,37759966007.42947,6053726369.462812,113836877681.4288,10038641032.597727,0.0
71.5725806451613,7.018723981798974e+16,7580799362710733.0,37790584911.07718,6143155752.728178,113836877681.4288,10038641032.597727,0.0
71.61290322580645,7.024400075217163e+16,7690952635824020.0,37821146433.49059,6232419256.61885,113836877681.4288,10038641032.597727,0.0
71.65322580645162,7.030065531375116e+16,7800901587516892.0,37851650682.20479,6321517187.164392,113836877681.4288,10038641032.597727,0.0
71.69354838709677,7.035720370207542e+16,7910646594746028.0,37882097764.55329,6410449849.834387,113836877681.4288,10038641032.597727,0.0
71.73387096774194,7.041364611611804e+16,8020188033778602.0,37912487787.66853,6499217549.539666,113836877681.4288,10038641032.597727,0.0
71.7741935483871,7.046998275447967e+16,8129526280193244.0,37942820858.48213,6587820590.633098,113836877681.4288,10038641032.597727,0.0
71.81451612903226,7.052621381538878e+16,8238661708881426.0,37973097083.725296,6676259276.910706,113836877681.4288,10038641032.597727,0.0
71.85483870967742,7.0582339496702424e+16,8347594694048810.0,38003316569.929276,6764533911.6127615,113836877681.4288,10038641032.597727,0.0
71.89516129032258,7.063835999590677e+16,8456325609216211.0,38033479423.42562,6852644797.424567,113836877681.4288,10038641032.597727,0.0
71.93548387096774,7.069427551011795e+16,8564854827221144.0,38063585750.34664,6940592236.477709,113836877681.4288,10038641032.597727,0.0
71.9758064516129,7.0750086236082664e+16,8673182720218740.0,38093635656.625725,7028376530.350795,113836877681.4288,10038641032.597727,0.0
72.01612903225806,7.080579237017892e+16,8781309659683322.0,38123629247.99777,7115997980.070739,113836877681.4288,10038641032.597727,0.0
72.05645161290323,7.0861394108416696e+16,8889236016409322.0,38153566629.9995,7203456886.113497,113836877681.4288,10038641032.597727,0.0
72.09677419354838,7.091689164643859e+16,8996962160512632.0,38183447907.96983,7290753548.405169,113836877681.4288,10038641032.597727,0.0
72.13709677419355,7.097228517952067e+16,9104488461431988.0,38213273187.050354,7377888266.323112,113836877681.4288,10038641032.597727,0.0
72.1774193548387,7.102757490257291e+16,9211815287929864.0,38243042572.18552,7464861338.696672,113836877681.4288,10038641032.597727,0.0
72.21774193548387,7.1082761010140136e+16,9318943008094032.0,38272756168.12317,7551673063.808447,113836877681.4288,10038641032.597727,0.0
72.25806451612902,7.11378436964025e+16,9425871989338472.0,38302414079.414825,7638323739.3950205,113836877681.4288,10038641032.597727,0.0
72.29838709677419,7.119282315517631e+16,9532602598404908.0,38332016410.416084,7724813662.648207,113836877681.4288,10038641032.597727,0.0
72.33870967741936,7.124769957991462e+16,9639135201363718.0,38361563265.286964,7811143130.215794,113836877681.4288,10038641032.597727,0.0
72.37903225806451,7.1302473163707944e+16,9745470163615284.0,38391054747.99227,7897312438.202631,113836877681.4288,10038641032.597727,0.0
72.41935483870968,7.135714409928496e+16,9851607849891336.0,38420490962.302,7983321882.171721,113836877681.4288,10038641032.597727,0.0
72.45967741935483,7.141171257901314e+16,9957548624255864.0,38449872011.79168,8069171757.144961,113836877681.4288,10038641032.597727,0.0
72.5,7.1466178794899464e+16,1.0063292850106624e+16,38479197999.84271,8154862357.604357,113836877681.4288,10038641032.597727,0.0
72.54032258064517,7.152054293859107e+16,1.0168840890176108e+16,38508469029.64276,8240393977.492814,113836877681.4288,10038641032.597727,0.0
72.58064516129032,7.1574805201375944e+16,1.0274193106532838e+16,38537685204.18612,8325766910.215187,113836877681.4288,10038641032.597727,0.0
72.62096774193549,7.162896577418362e+16,1.0379349860582674e+16,38566846626.27408,8410981448.639335,113836877681.4288,10038641032.597727,0.0
72.66129032258064,7.168302484758574e+16,1.048431151306976e+16,38595953398.51523,8496037885.096892,113836877681.4288,10038641032.597727,0.0
72.70161290322581,7.1736982611796936e+16,1.058907842407804e+16,38625005623.32593,8580936511.384495,113836877681.4288,10038641032.597727,0.0
72.74193548387096,7.179083925667522e+16,1.0693650953032084e+16,38654003402.93054,8665677618.76445,113836877681.4288,10038641032.597727,0.0
72.78225806451613,7.184459497172293e+16,1.0798029458698666e+16,38682946839.36193,8750261497.966017,113836877681.4288,10038641032.597727,0.0
72.8225806451613,7.189824994608718e+16,1.090221429918762e+16,38711836034.46167,8834688439.186094,113836877681.4288,10038641032.597727,0.0
72.86290322580645,7.195180436856066e+16,1.1006205831953172e+16,38740671089.88051,8918958732.090311,113836877681.4288,10038641032.597727,0.0
72.90322580645162,7.200525842758223e+16,1.1110004413795248e+16,38769452107.07873,9003072665.814072,113836877681.4288,10038641032.597727,0.0
72.94354838709677,7.205861231123762e+16,1.1213610400860372e+16,38798179187.3264,9087030528.963295,113836877681.4288,10038641032.597727,0.0
72.98387096774194,7.21118662072601e+16,1.1317024148643138e+16,38826852431.7039,9170832609.615608,113836877681.4288,10038641032.597727,0.0
73.0241935483871,7.216502030303104e+16,1.142024601198716e+16,38855471941.10208,9254479195.321104,113836877681.4288,10038641032.597727,0.0
73.06451612903226,7.221807478558074e+16,1.1523276345086338e+16,38884037816.222786,9337970573.103378,113836877681.4288,10038641032.597727,0.0
73.10483870967742,7.227102984158898e+16,1.1626115501486156e+16,38912550157.57913,9421307029.46058,113836877681.4288,10038641032.597727,0.0
73.14516129032258,7.232388565738563e+16,1.1728763834084576e+16,38941009065.495834,9504488850.366135,113836877681.4288,10038641032.597727,0.0
73.18548387096774,7.237664241895146e+16,1.1831221695133532e+16,38969414640.109634,9587516321.269949,113836877681.4288,10038641032.597727,0.0
73.2258064516129,7.24293003119186e+16,1.193348943623977e+16,38997766981.369576,9670389727.099102,113836877681.4288,10038641032.597727,0.0
73.26612903225806,7.24818595215714e+16,1.2035567408366324e+16,39026066189.03744,9753109352.259031,113836877681.4288,10038641032.597727,0.0
73.30645161290323,7.25343202328469e+16,1.2137455961833456e+16,39054312362.687996,9835675480.634304,113836877681.4288,10038641032.597727,0.0
73.34677419354838,7.25866826303356e+16,1.2239155446319856e+16,39082505601.70945,9918088395.589584,113836877681.4288,10038641032.597727,0.0
73.38709677419355,7.263894689828208e+16,1.234066621086399e+16,39110646005.30373,10000348379.970722,113836877681.4288,10038641032.597727,0.0
73.4274193548387,7.26911132205856e+16,1.2441988603864938e+16,39138733672.486855,10082455716.105442,113836877681.4288,10038641032.597727,0.0
73.46774193548387,7.27431817808008e+16,1.254312297308388e+16,39166768702.08928,10164410685.804539,113836877681.4288,10038641032.597727,0.0
73.50806451612902,7.279515276213834e+16,1.2644069665644944e+16,39194751192.75626,10246213570.362564,113836877681.4288,10038641032.597727,0.0
73.54838709677419,7.284702634746554e+16,1.2744829028036668e+16,39222681242.9482,10327864650.559021,113836877681.4288,10038641032.597727,0.0
73.58870967741936,7.289880271930696e+16,1.2845401406112844e+16,39250558950.94091,10409364206.659037,113836877681.4288,10038641032.597727,0.0
73.62903225806451,7.295048205984518e+16,1.2945787145093852e+16,39278384414.826126,10490712518.414454,113836877681.4288,10038641032.597727,0.0
73.66935483870968,7.300206455092134e+16,1.3045986589567844e+16,39306157732.511696,10571909865.064775,113836877681.4288,10038641032.597727,0.0
73.70967741935483,7.305355037403573e+16,1.3146000083491672e+16,39333879001.72198,10652956525.337936,113836877681.4288,10038641032.597727,0.0
73.75,7.310493971034864e+16,1.3245827970192314e+16,39361548319.99825,10733852777.45144,113836877681.4288,10038641032.597727,0.0
73.79032258064517,7.31562327406807e+16,1.3345470592367748e+16,39389165784.69891,10814598899.113083,113836877681.4288,10038641032.597727,0.0
73.83064516129032,7.32074296455138e+16,1.3444928292088204e+16,39416731492.99997,10895195167.521954,113836877681.4288,10038641032.597727,0.0
73.87096774193549,7.325853060499152e+16,1.3544201410797432e+16,39444245541.8953,10975641859.369474,113836877681.4288,10038641032.597727,0.0
73.91129032258064,7.330953579891987e+16,1.3643290289313532e+16,39471708028.197,11055939250.840061,113836877681.4288,10038641032.597727,0.0
73.95161290322581,7.336044540676794e+16,1.3742195267830432e+16,39499119048.53575,11136087617.612333,113836877681.4288,10038641032.597727,0.0
73.99193548387096,7.341125960766837e+16,1.3840916685918672e+16,39526478699.361115,11216087234.859741,113836877681.4288,10038641032.597727,0.0
74.03225806451613,7.346197858041824e+16,1.3939454882526876e+16,39553787076.941956,11295938377.251762,113836877681.4288,10038641032.597727,0.0
74.0725806451613,7.351260250347946e+16,1.4037810195982572e+16,39581044277.36668,11375641318.95456,113836877681.4288,10038641032.597727,0.0
74.11290322580645,7.356313155497949e+16,1.4135982963993472e+16,39608250396.54361,11455196333.63203,113836877681.4288,10038641032.597727,0.0
74.15322580645162,7.361356591271203e+16,1.4233973523648656e+16,39635405530.20138,11534603694.446754,113836877681.4288,10038641032.597727,0.0
74.19354838709677,7.366390575413754e+16,1.4331782211419494e+16,39662509773.889175,11613863674.060745,113836877681.4288,10038641032.597727,0.0
74.23387096774194,7.371415125638397e+16,1.4429409363160982e+16,39689563222.97718,11692976544.63654,113836877681.4288,10038641032.597727,0.0
74.2741935483871,7.376430259624725e+16,1.4526855314112684e+16,39716565972.656784,11771942577.837946,113836877681.4288,10038641032.597727,0.0
74.31451612903226,7.3814359950192e+16,1.4624120398899874e+16,39743518117.941,11850762044.830982,113836877681.4288,10038641032.597727,0.0
74.35483870967742,7.38643234943522e+16,1.4721204951534828e+16,39770419753.664825,11929435216.284924,113836877681.4288,10038641032.597727,0.0
74.39516129032258,7.391419340453166e+16,1.4818109305417624e+16,39797270974.48548,12007962362.372936,113836877681.4288,10038641032.597727,0.0
74.43548387096774,7.396396985620482e+16,1.4914833793337574e+16,39824071874.88283,12086343752.773256,113836877681.4288,10038641032.597727,0.0
74.4758064516129,7.401365302451715e+16,1.501137874747404e+16,39850822549.15962,12164579656.669838,113836877681.4288,10038641032.597727,0.0
74.51612903225806,7.406324308428603e+16,1.510774449939779e+16,39877523091.44197,12242670342.75346,113836877681.4288,10038641032.597727,0.0
74.55645161290323,7.411274021000114e+16,1.5203931380071898e+16,39904173595.67951,12320616079.222448,113836877681.4288,10038641032.597727,0.0
74.59677419354838,7.416214457582512e+16,1.5299939719852926e+16,39930774155.645836,12398417133.78364,113836877681.4288,10038641032.597727,0.0
74.63709677419355,7.421145635559434e+16,1.5395769848492106e+16,39957324864.93883,12476073773.653337,113836877681.4288,10038641032.597727,0.0
74.6774193548387,7.426067572281928e+16,1.5491422095136242e+16,39983825816.98093,12553586265.55804,113836877681.4288,10038641032.597727,0.0
74.71774193548387,7.430980285068534e+16,1.5586896788329032e+16,40010277105.01952,12630954875.73552,113836877681.4288,10038641032.597727,0.0
74.75806451612902,7.435883791205328e+16,1.5682194256011934e+16,40036678822.12722,12708179869.935513,113836877681.4288,10038641032.597727,0.0
74.79838709677419,7.440778107946e+16,1.5777314825525472e+16,40063031061.20226,12785261513.420788,113836877681.4288,10038641032.597727,0.0
74.83870967741936,7.445663252511898e+16,1.587225882361013e+16,40089333914.96873,12862200070.967867,113836877681.4288,10038641032.597727,0.0
74.87903225806451,7.4505392420921e+16,1.5967026576407526e+16,40115587475.97697,12938995806.867975,113836877681.4288,10038641032.597727,0.0
74.91935483870968,7.45540609384347e+16,1.6061618409461598e+16,40141791836.603874,13015648984.928005,113836877681.4288,10038641032.597727,0.0
74.95967741935483,7.46026382489072e+16,1.615603464771945e+16,40167947089.05323,13092159868.471199,113836877681.4288,10038641032.597727,0.0
75.0,7.46511245232647e+16,1.6250275615532698e+16,40194053325.35602,13168528720.338242,113836877681.4288,10038641032.597727,0.0
75.0,7.46511245232647e+16,1.6250275615532698e+16,40194053325.35602,13168528720.338242,113836877681.4288,9938254622.271751,0.0
75.04166666666667,7.450656607761506e+16,1.6347285717757126e+16,40116219402.42212,13247141560.361969,113836877681.4288,9938254622.271751,0.0
75.08333333333333,7.436228756270117e+16,1.6443733703479624e+16,40038536201.275635,13325298885.200907,113836877681.4288,9938254622.271751,0.0
75.125,7.421828843645e+16,1.653962175144804e+16,39961003430.050735,13403002460.419184,113836877681.4288,9938254622.271751,0.0
75.16666666666667,7.407456815783843e+16,1.6634952033015138e+16,39883620797.44688,13480254045.588259,113836877681.4288,9938254622.271751,0.0
75.20833333333333,7.393112618689096e+16,1.6729726712162342e+16,39806388012.72761,13557055394.306175,113836877681.4288,9938254622.271751,0.0
75.25,7.378796198467758e+16,1.682394794552332e+16,39729304785.719376,13633408254.216673,113836877681.4288,9938254622.271751,0.0
75.29166666666667,7.364507501331206e+16,1.6917617882407174e+16,39652370826.81063,13709314367.02797,113836877681.4288,9938254622.271751,0.0
75.33333333333333,7.350246473594973e+16,1.701073866482191e+16,39575585846.95063,13784775468.531794,113836877681.4288,9938254622.271751,0.0
75.375,7.336013061678538e+16,1.7103312427497874e+16,39498949557.64829,13859793288.622364,113836877681.4288,9938254622.271751,0.0
75.41666666666667,7.32180721210515e+16,1.7195341297910702e+16,39422461670.97128,13934369551.314993,113836877681.4288,9938254622.271751,0.0
75.45833333333333,7.307628871501613e+16,1.7286827396304528e+16,39346121899.54479,14008505974.764898,113836877681.4288,9938254622.271751,0.0
75.5,7.293477986598069e+16,1.737777283571527e+16,39269929956.550446,14082204271.28606,113836877681.4288,9938254622.271751,0.0
75.54166666666667,7.279354504227835e+16,1.7468179721993338e+16,39193885555.72538,14155466147.369635,113836877681.4288,9938254622.271751,0.0
75.58333333333333,7.265258371327176e+16,1.7558050153826624e+16,39117988411.36102,14228293303.70258,113836877681.4288,9938254622.271751,0.0
75.625,7.251189534935102e+16,1.76473862227636e+16,39042238238.30201,14300687435.186367,113836877681.4288,9938254622.271751,0.0
75.66666666666667,7.237147942193194e+16,1.773619001323572e+16,38966634751.94524,14372650230.95515,113836877681.4288,9938254622.271751,0.0
75.70833333333333,7.223133540345387e+16,1.7824463602580428e+16,38891177668.23873,14444183374.394394,113836877681.4288,9938254622.271751,0.0
75.75,7.209146276737766e+16,1.7912209061063734e+16,38815866703.68048,14515288543.159174,113836877681.4288,9938254622.271751,0.0
75.79166666666667,7.195186098818393e+16,1.7999428451902672e+16,38740701575.31756,14585967409.192385,113836877681.4288,9938254622.271751,0.0
75.83333333333333,7.181252954137088e+16,1.808612383128791e+16,38665682000.74494,14656221638.743046,113836877681.4288,9938254622.271751,0.0
75.875,7.167346790345228e+16,1.817229724840624e+16,38590807698.1044,14726052892.384537,113836877681.4288,9938254622.271751,0.0
75.91666666666667,7.153467555195578e+16,1.825795074546279e+16,38516078386.08361,14795462825.0326,113836877681.4288,9938254622.271751,0.0
75.95833333333333,7.1396151965420696e+16,1.834308635770343e+16,38441493783.914955,14864453085.963488,113836877681.4288,9938254622.271751,0.0
76.0,7.125789662339607e+16,1.8427706113437024e+16,38367053611.374466,14933025318.832,128769903000.2608,9938254622.271751,0.0
76.0,7.125789662339607e+16,0.0,38367053611.374466,0.0,128769903000.2608,11100000000.0,1161745377.7282493
76.04166666666667,7.111990900643886e+16,137786472932387.19,38292757588.78088,111656267.80815493,128769903000.2608,11100000000.0,1161745377.7282493
76.08333333333333,7.098218859611192e+16,274904751926633.9,38218605436.99453,222771059.81163192,128769903000.2608,11100000000.0,1161745377.7282493
76.125,7.084473487498189e+16,411357300134176.3,38144596877.41621,333346372.04306436,128769903000.2608,11100000000.0,1161745377.7282493
76.16666666666667,7.070754732661754e+16,547146572530486.25,38070731631.98627,443384193.9096335,128769903000.2608,11100000000.0,1161745377.7282493
76.20833333333333,7.057062543558767e+16,682275015941042.6,37997009423.18354,552886508.214115,128769903000.2608,11100000000.0,1161745377.7282493
76.25,7.043396868745908e+16,816745069067145.9,37923429974.024155,661855291.1757972,128769903000.2608,11100000000.0,1161745377.7282493
76.29166666666667,7.0297576568794856e+16,950559162511168.9,37849993008.06071,770292512.4509441,128769903000.2608,11100000000.0,1161745377.7282493
76.33333333333333,7.016144856715234e+16,1083719718802261.4,37776698249.3811,878200135.1536244,128769903000.2608,11100000000.0,1161745377.7282493
76.375,7.002558417108106e+16,1216229152421962.0,37703545422.60748,985580115.8764671,128769903000.2608,11100000000.0,1161745377.7282493
76.41666666666667,6.988998287012108e+16,1348089869829228.2,37630534252.89531,1092434404.7109442,128769903000.2608,11100000000.0,1161745377.7282493
76.45833333333333,6.975464415480094e+16,1479304269485829.8,37557664465.93225,1198764945.2679484,128769903000.2608,11100000000.0,1161745377.7282493
76.5,6.961956751663564e+16,1609874741881816.8,37484935787.93713,1304573674.6984322,128769903000.2608,11100000000.0,1161745377.7282493
76.54166666666667,6.9484752448124936e+16,1739803669560270.8,37412347945.65899,1409862523.7134638,128769903000.2608,11100000000.0,1161745377.7282493
76.58333333333333,6.9350198442751336e+16,1869093427142476.2,37339900666.37599,1514633416.604626,128769903000.2608,11100000000.0,1161745377.7282493
76.625,6.9215904994978104e+16,1997746381353171.8,37267593677.89438,1618888271.2644784,128769903000.2608,11100000000.0,1161745377.7282493
76.66666666666667,6.908187160024753e+16,2125764891044985.2,37195426708.547516,1722628999.2063584,128769903000.2608,11100000000.0,1161745377.7282493
76.70833333333333,6.8948097754979e+16,2253151307223592.5,37123399487.19487,1825857505.5847692,128769903000.2608,11100000000.0,1161745377.7282493
76.75,6.8814582956566904e+16,2379907973072448.0,37051511743.22087,1928575689.2154198,128769903000.2608,11100000000.0,1161745377.7282493
76.79166666666667,6.868132670337906e+16,2506037223977241.0,36979763206.53405,2030785442.595044,128769903000.2608,11100000000.0,1161745377.7282493
76.83333333333333,6.854832849475463e+16,2631541387550656.0,36908153607.56598,2132488651.921464,128769903000.2608,11100000000.0,1161745377.7282493
76.875,6.841558783100221e+16,2756422783656969.5,36836682677.27014,2233687197.1135244,128769903000.2608,11100000000.0,1161745377.7282493
76.91666666666667,6.8283104213398104e+16,2880683724436279.5,36765350147.1211,2334382951.8307257,128769903000.2608,11100000000.0,1161745377.7282493
76.95833333333333,6.81508771441844e+16,3004326514329006.0,36694155749.1134,2434577783.4930773,128769903000.2608,11100000000.0,1161745377.7282493
77.0,6.8018906126566936e+16,3127353450100280.0,36623099215.76052,2534273553.3008633,128769903000.2608,11100000000.0,1161745377.7282493
77.0,6.8018906126566936e+16,3127353450100280.0,36623099215.76052,2534273553.3008633,128769903000.2608,11100000000.0,1161745377.7282493
77.04032258064517,6.8099638555632e+16,3246022707403762.0,36666567597.24371,2630438046.7528033,128769903000.2608,11100000000.0,1161745377.7282493
77.08064516129032,6.818021968841024e+16,3364508495345741.5,36709954516.97989,2726453864.4768105,128769903000.2608,11100000000.0,1161745377.7282493
77.12096774193549,6.826064980843792e+16,3482811048026674.0,36753260127.63214,2822321196.177887,128769903000.2608,11100000000.0,1161745377.7282493
77.16129032258064,6.834092919871982e+16,3600930599417483.5,36796484581.57741,2918040231.456068,128769903000.2608,11100000000.0,1161745377.7282493
77.20161290322581,6.842105814173048e+16,3718867383359237.5,36839628030.907104,3013611159.8061595,128769903000.2608,11100000000.0,1161745377.7282493
77.24193548387096,6.850103691941496e+16,3836621633562256.0,36882690627.427605,3109034170.617014,128769903000.2608,11100000000.0,1161745377.7282493
77.28225806451613,6.858086581319004e+16,3954193583605759.0,36925672522.66081,3204309453.1712475,128769903000.2608,11100000000.0,1161745377.7282493
77.3225806451613,6.866054510394504e+16,4071583466936977.0,36968573867.84463,3299437196.6445155,128769903000.2608,11100000000.0,1161745377.7282493
77.36290322580645,6.8740075072042856e+16,4188791516870673.0,37011394813.93354,3394417590.1051292,128769903000.2608,11100000000.0,1161745377.7282493
77.40322580645162,6.881945599732109e+16,4305817966588636.0,37054135511.59919,3489250822.513643,128769903000.2608,11100000000.0,1161745377.7282493
77.44354838709677,6.889868815909278e+16,4422663049138813.5,37096796111.230774,3583937082.7221513,128769903000.2608,11100000000.0,1161745377.7282493
77.48387096774194,6.8977771836147656e+16,4539326997434993.0,37139376762.93574,3678476559.474031,128769903000.2608,11100000000.0,1161745377.7282493
77.5241935483871,6.905670730675287e+16,4655810044255938.0,37181877616.54015,3772869441.4032426,128769903000.2608,11100000000.0,1161745377.7282493
77.56451612903226,6.91354948486541e+16,4772112422244942.0,37224298821.58931,3867115917.033965,128769903000.2608,11100000000.0,1161745377.7282493
77.60483870967742,6.921413473907659e+16,4888234363909272.0,37266640527.3483,3961216174.7801504,128769903000.2608,11100000000.0,1161745377.7282493
77.64516129032258,6.929262725472597e+16,5004176101619416.0,37308902882.80242,4055170402.9449077,128769903000.2608,11100000000.0,1161745377.7282493
77.68548387096774,6.9370972671789384e+16,5119937867608686.0,37351086036.65784,4148978789.7201867,128769903000.2608,11100000000.0,1161745377.7282493
77.7258064516129,6.9449171265936296e+16,5235519893972428.0,37393190137.341934,4242641523.1861343,128769903000.2608,11100000000.0,1161745377.7282493
77.76612903225806,6.952722331231967e+16,5350922412667689.0,37435215333.00404,4336158791.310826,128769903000.2608,11100000000.0,1161745377.7282493
77.80645161290323,6.960512908557674e+16,5466145655512398.0,37477161771.515785,4429530781.949603,128769903000.2608,11100000000.0,1161745377.7282493
77.84677419354838,6.968288885983002e+16,5581189854184886.0,37519029600.471664,4522757682.844681,128769903000.2608,11100000000.0,1161745377.7282493
77.88709677419355,6.976050290868844e+16,5696055240223462.0,37560818967.189644,4615839681.624806,128769903000.2608,11100000000.0,1161745377.7282493
77.9274193548387,6.983797150524803e+16,5810742045025545.0,37602530018.71153,4708776965.804559,128769903000.2608,11100000000.0,1161745377.7282493
77.96774193548387,6.991529492209315e+16,5925250499847450.0,37644162901.803635,4801569722.784168,128769903000.2608,11100000000.0,1161745377.7282493
78.00806451612904,6.999247343129723e+16,6039580835803501.0,37685717762.957184,4894218139.848805,128769903000.2608,11100000000.0,1161745377.7282493
78.04838709677419,7.006950730442384e+16,6153733283865651.0,37727194748.388855,4986722404.168267,128769903000.2608,11100000000.0,1161745377.7282493
78.08870967741936,7.014639681252769e+16,6267708074862998.0,37768594004.041374,5079082702.796588,128769903000.2608,11100000000.0,1161745377.7282493
78.12903225806451,7.022314222615542e+16,6381505439481010.0,37809915675.583885,5171299222.671409,128769903000.2608,11100000000.0,1161745377.7282493
78.16935483870968,7.029974381534678e+16,6495125608261224.0,37851159908.41263,5263372150.613738,128769903000.2608,11100000000.0,1161745377.7282493
78.20967741935483,7.0376201849635304e+16,6608568811600472.0,37892326847.65125,5355301673.327318,128769903000.2608,11100000000.0,1161745377.7282493
78.25,7.045251659804955e+16,6721835279750597.0,37933416638.151566,5447087977.398402,128769903000.2608,11100000000.0,1161745377.7282493
78.29032258064517,7.0528688329113816e+16,6834925242817650.0,37974429424.49382,5538731249.295096,128769903000.2608,11100000000.0,1161745377.7282493
78.33064516129032,7.060471731084917e+16,6947838930761504.0,38015365350.98734,5630231675.367051,128769903000.2608,11100000000.0,1161745377.7282493
78.37096774193549,7.068060381077447e+16,7060576573395400.0,38056224561.67106,5721589441.845096,128769903000.2608,11100000000.0,1161745377.7282493
78.41129032258064,7.075634809590714e+16,7173138400385188.0,38097007200.31389,5812804734.840615,128769903000.2608,11100000000.0,1161745377.7282493
78.45161290322581,7.083195043276427e+16,7285524641249094.0,38137713410.41539,5903877740.34537,128769903000.2608,11100000000.0,1161745377.7282493
78.49193548387096,7.090741108736345e+16,7397735525356870.0,38178343335.20615,5994808644.2308035,128769903000.2608,11100000000.0,1161745377.7282493
78.53225806451613,7.098273032522376e+16,7509771281929653.0,38218897117.64835,6085597632.247925,128769903000.2608,11100000000.0,1161745377.7282493
78.5725806451613,7.105790841136669e+16,7621632140039088.0,38259374900.43628,6176244890.026604,128769903000.2608,11100000000.0,1161745377.7282493
78.61290322580645,7.1132945610317e+16,7733318328607029.0,38299776825.99674,6266750603.075326,128769903000.2608,11100000000.0,1161745377.7282493
78.65322580645162,7.120784218610382e+16,7844830076405055.0,38340103036.489716,6357114956.780799,128769903000.2608,11100000000.0,1161745377.7282493
78.69354838709677,7.12825984022614e+16,7956167612053784.0,38380353673.808685,6447338136.407399,128769903000.2608,11100000000.0,1161745377.7282493
78.73387096774194,7.135721452183019e+16,8067331164022626.0,38420528879.5813,6537420327.096971,128769903000.2608,11100000000.0,1161745377.7282493
78.7741935483871,7.143169080735761e+16,8178320960629020.0,38460628795.16972,6627361713.868206,128769903000.2608,11100000000.0,1161745377.7282493
78.81451612903226,7.150602752089905e+16,8289137230038069.0,38500653561.671196,6717162481.616351,128769903000.2608,11100000000.0,1161745377.7282493
78.85483870967742,7.1580224924018904e+16,8399780200262172.0,38540603319.91862,6806822815.112908,128769903000.2608,11100000000.0,1161745377.7282493
78.89516129032258,7.1654283277791256e+16,8510250099160236.0,38580478210.480865,6896342899.004994,128769903000.2608,11100000000.0,1161745377.7282493
78.93548387096774,7.172820284280104e+16,8620547154437532.0,38620278373.66346,6985722917.815229,128769903000.2608,11100000000.0,1161745377.7282493
